surveyId,fold,country,spatial_block,matched_v29_f1,v31_f1,delta_f1,predicted_cardinality,swaps
1149,0,Denmark,+055:+009,0.4444444444444444,0.4444444444444444,0.0,14,0
1393,0,Denmark,+056:+010,0.38461538461538464,0.38461538461538464,0.0,18,0
2015,0,France,+044:+004,0.46153846153846156,0.46153846153846156,0.0,17,0
2231,0,Denmark,+055:+009,0.7058823529411765,0.7058823529411765,0.0,9,0
2272,0,Denmark,+055:+009,0.0,0.0,0.0,23,0
2334,0,Denmark,+055:+009,0.47619047619047616,0.47619047619047616,0.0,20,0
2966,0,Denmark,+055:+009,0.14285714285714285,0.14285714285714285,0.0,22,0
3014,0,France,+044:+004,0.32653061224489793,0.32653061224489793,0.0,22,0
3097,0,France,+047:+000,0.5555555555555556,0.5555555555555556,0.0,15,0
3129,0,Denmark,+056:+010,0.34782608695652173,0.34782608695652173,0.0,14,0
3145,0,Denmark,+055:+009,0.3783783783783784,0.3783783783783784,0.0,19,0
3163,0,France,+048:-004,0.2857142857142857,0.2857142857142857,0.0,9,0
3367,0,France,+047:+000,0.23255813953488372,0.23255813953488372,0.0,15,0
3445,0,Denmark,+055:+009,0.358974358974359,0.358974358974359,0.0,20,0
3547,0,Denmark,+055:+009,0.15384615384615385,0.15384615384615385,0.0,8,0
3962,0,Denmark,+055:+009,0.4864864864864865,0.4864864864864865,0.0,19,0
4308,0,Denmark,+055:+009,0.625,0.625,0.0,11,0
4414,0,France,+044:+004,0.37735849056603776,0.37735849056603776,0.0,23,0
4663,0,Denmark,+056:+010,0.375,0.375,0.0,20,0
5310,0,Denmark,+055:+009,0.20689655172413793,0.20689655172413793,0.0,19,0
5719,0,Italy,+045:+011,0.3783783783783784,0.3783783783783784,0.0,39,1
6632,0,Denmark,+056:+010,0.16216216216216217,0.16216216216216217,0.0,26,0
6833,0,Denmark,+055:+009,0.3333333333333333,0.3333333333333333,0.0,9,0
7407,0,Netherlands,+051:+004,0.24,0.24,0.0,14,0
7724,0,Denmark,+056:+010,0.21428571428571427,0.21428571428571427,0.0,22,0
7917,0,France,+043:+007,0.345679012345679,0.345679012345679,0.0,26,1
9036,0,Denmark,+055:+009,0.4444444444444444,0.4444444444444444,0.0,9,0
9038,0,Denmark,+056:+010,0.4666666666666667,0.4666666666666667,0.0,18,0
9063,0,Denmark,+055:+009,0.4838709677419355,0.4838709677419355,0.0,20,0
9078,0,Denmark,+055:+009,0.47058823529411764,0.47058823529411764,0.0,17,0
9129,0,Austria,+047:+009,0.07547169811320754,0.07547169811320754,0.0,40,2
9274,0,Germany,+052:+007,0.06896551724137931,0.06896551724137931,0.0,15,0
9512,0,France,+045:+000,0.5818181818181818,0.5818181818181818,0.0,19,0
9628,0,Denmark,+055:+009,0.42105263157894735,0.42105263157894735,0.0,10,0
9805,0,France,+043:+007,0.1935483870967742,0.22580645161290322,0.03225806451612903,39,2
9873,0,Slovakia,+048:+022,0.0,0.0,0.0,18,1
10147,0,Denmark,+055:+009,0.3225806451612903,0.3225806451612903,0.0,16,0
10340,0,Denmark,+056:+010,0.35714285714285715,0.35714285714285715,0.0,17,0
10770,0,Denmark,+055:+009,0.32,0.32,0.0,12,0
11051,0,Denmark,+055:+009,0.23255813953488372,0.23255813953488372,0.0,13,0
11428,0,Denmark,+055:+009,0.32,0.32,0.0,15,0
11560,0,Denmark,+055:+009,0.7272727272727273,0.7272727272727273,0.0,14,0
11673,0,France,+048:-004,0.3076923076923077,0.3076923076923077,0.0,9,0
11823,0,Italy,+046:+011,0.425531914893617,0.425531914893617,0.0,26,1
12012,0,Denmark,+056:+010,0.45161290322580644,0.45161290322580644,0.0,20,0
12228,0,France,+048:+002,0.08,0.08,0.0,17,0
12305,0,Netherlands,+051:+004,0.4,0.4,0.0,10,0
12659,0,Denmark,+056:+010,0.48,0.48,0.0,12,0
12685,0,Denmark,+055:+009,0.42857142857142855,0.42857142857142855,0.0,14,0
12844,0,Denmark,+056:+010,0.0,0.0,0.0,17,0
13127,0,Netherlands,+051:+004,0.23529411764705882,0.23529411764705882,0.0,18,1
13132,0,France,+045:+000,0.45714285714285713,0.45714285714285713,0.0,16,0
13970,0,Netherlands,+051:+004,0.10526315789473684,0.10526315789473684,0.0,22,0
14066,0,Germany,+052:+007,0.26666666666666666,0.26666666666666666,0.0,8,0
14412,0,France,+044:+003,0.2916666666666667,0.2916666666666667,0.0,32,0
15210,0,Denmark,+055:+009,0.3448275862068966,0.3448275862068966,0.0,16,0
15437,0,Denmark,+055:+009,0.24,0.24,0.0,12,0
15452,0,France,+048:-004,0.5185185185185185,0.5185185185185185,0.0,12,0
15745,0,Denmark,+055:+009,0.3448275862068966,0.3448275862068966,0.0,19,0
15848,0,Denmark,+055:+009,0.17391304347826086,0.17391304347826086,0.0,15,0
16230,0,France,+045:+004,0.5517241379310345,0.5517241379310345,0.0,24,0
16314,0,Denmark,+055:+009,0.43478260869565216,0.43478260869565216,0.0,12,0
16913,0,Denmark,+055:+009,0.09523809523809523,0.09523809523809523,0.0,14,0
17039,0,Denmark,+055:+009,0.5714285714285714,0.5714285714285714,0.0,19,0
17429,0,Denmark,+055:+009,0.43243243243243246,0.43243243243243246,0.0,17,0
17650,0,Netherlands,+051:+004,0.5,0.5,0.0,10,0
17733,0,Netherlands,+053:+004,0.13333333333333333,0.13333333333333333,0.0,8,0
17995,0,Denmark,+055:+009,0.47619047619047616,0.47619047619047616,0.0,23,1
18247,0,Denmark,+055:+009,0.16216216216216217,0.16216216216216217,0.0,17,0
18378,0,Denmark,+055:+009,0.3076923076923077,0.3076923076923077,0.0,16,0
18487,0,Denmark,+055:+009,0.34285714285714286,0.34285714285714286,0.0,16,0
18816,0,Poland,+053:+018,0.12121212121212122,0.12121212121212122,0.0,26,2
19019,0,Denmark,+056:+010,0.5333333333333333,0.5333333333333333,0.0,17,0
19487,0,Denmark,+056:+010,0.2631578947368421,0.2631578947368421,0.0,24,0
19779,0,Serbia,+045:+019,0.2558139534883721,0.2558139534883721,0.0,40,2
20130,0,Denmark,+055:+009,0.4375,0.4375,0.0,17,0
20233,0,France,+045:+000,0.5714285714285714,0.5714285714285714,0.0,16,0
20292,0,Netherlands,+051:+004,0.5454545454545454,0.5454545454545454,0.0,8,0
20332,0,Denmark,+055:+009,0.46153846153846156,0.46153846153846156,0.0,18,0
21198,0,Belgium,+051:+004,0.36363636363636365,0.36363636363636365,0.0,13,0
21284,0,Denmark,+056:+010,0.26666666666666666,0.26666666666666666,0.0,25,0
22057,0,Denmark,+055:+009,0.3902439024390244,0.3902439024390244,0.0,21,0
22293,0,Denmark,+056:+010,0.35294117647058826,0.35294117647058826,0.0,13,0
22379,0,Denmark,+055:+009,0.4489795918367347,0.4489795918367347,0.0,21,0
23579,0,Netherlands,+051:+004,0.2857142857142857,0.2857142857142857,0.0,10,0
23584,0,Poland,+053:+018,0.16326530612244897,0.20408163265306123,0.04081632653061226,30,2
24038,0,Netherlands,+051:+004,0.5,0.5,0.0,12,0
24499,0,Netherlands,+051:+004,0.2564102564102564,0.2564102564102564,0.0,22,1
24793,0,Denmark,+055:+009,0.16666666666666666,0.16666666666666666,0.0,16,0
25572,0,Denmark,+055:+009,0.4,0.4,0.0,15,0
25854,0,Belgium,+051:+004,0.3333333333333333,0.3333333333333333,0.0,22,0
25925,0,Netherlands,+051:+004,0.5217391304347826,0.5217391304347826,0.0,14,0
27074,0,Denmark,+056:+010,0.6666666666666666,0.6666666666666666,0.0,23,0
27106,0,Netherlands,+051:+004,0.4,0.4,0.0,11,0
27210,0,Montenegro,+042:+018,0.611764705882353,0.611764705882353,0.0,40,0
27225,0,Denmark,+055:+009,0.3225806451612903,0.3225806451612903,0.0,18,0
27460,0,Denmark,+055:+009,0.4583333333333333,0.4583333333333333,0.0,20,0
27918,0,Denmark,+056:+010,0.3076923076923077,0.3076923076923077,0.0,8,0
28587,0,Czech Republic,+049:+016,0.2711864406779661,0.23728813559322035,-0.033898305084745756,31,1
28732,0,Denmark,+055:+009,0.25806451612903225,0.25806451612903225,0.0,19,0
29342,0,Denmark,+056:+010,0.5161290322580645,0.5161290322580645,0.0,16,0
29562,0,Denmark,+056:+010,0.3181818181818182,0.3181818181818182,0.0,23,0
29596,0,Denmark,+055:+009,0.47619047619047616,0.47619047619047616,0.0,13,0
29826,0,France,+044:+003,0.41509433962264153,0.41509433962264153,0.0,21,2
30226,0,Denmark,+055:+009,0.3125,0.3125,0.0,16,0
30256,0,France,+048:+004,0.2727272727272727,0.2727272727272727,0.0,21,0
30259,0,Denmark,+055:+009,0.4827586206896552,0.4827586206896552,0.0,16,0
30495,0,Denmark,+055:+009,0.47619047619047616,0.47619047619047616,0.0,20,0
30569,0,Denmark,+055:+009,0.6666666666666666,0.6666666666666666,0.0,8,0
30603,0,Netherlands,+051:+004,0.0,0.0,0.0,13,0
30820,0,Denmark,+055:+009,0.3870967741935484,0.3870967741935484,0.0,24,0
30977,0,Denmark,+054:+008,0.24,0.24,0.0,15,0
31310,0,France,+044:+003,0.10256410256410256,0.10256410256410256,0.0,26,1
31754,0,Denmark,+055:+009,0.5294117647058824,0.5294117647058824,0.0,13,0
31765,0,Denmark,+056:+010,0.4642857142857143,0.4642857142857143,0.0,17,0
32058,0,France,+044:+003,0.3333333333333333,0.3333333333333333,0.0,23,0
32931,0,Denmark,+056:+010,0.3333333333333333,0.3333333333333333,0.0,12,0
32950,0,Denmark,+055:+009,0.5098039215686274,0.5098039215686274,0.0,23,0
33016,0,Denmark,+055:+009,0.32,0.32,0.0,21,0
33301,0,Italy,+046:+011,0.30952380952380953,0.3333333333333333,0.02380952380952378,40,2
33335,0,Denmark,+055:+009,0.36363636363636365,0.36363636363636365,0.0,18,0
33411,0,Netherlands,+051:+004,0.0,0.0,0.0,13,0
33786,0,France,+048:-001,0.38461538461538464,0.38461538461538464,0.0,10,0
34012,0,France,+044:+003,0.13793103448275862,0.13793103448275862,0.0,16,0
34023,0,Italy,+046:+010,0.4788732394366197,0.4788732394366197,0.0,40,2
34125,0,France,+044:+004,0.43243243243243246,0.43243243243243246,0.0,17,0
34330,0,France,+047:+004,0.7906976744186046,0.7906976744186046,0.0,21,0
34412,0,France,+047:+004,0.46808510638297873,0.46808510638297873,0.0,19,0
34658,0,Denmark,+055:+009,0.5714285714285714,0.5714285714285714,0.0,16,0
34793,0,Denmark,+055:+009,0.35714285714285715,0.35714285714285715,0.0,10,0
35069,0,Denmark,+056:+010,0.4888888888888889,0.4888888888888889,0.0,28,0
35107,0,France,+044:+003,0.17391304347826086,0.17391304347826086,0.0,16,0
35254,0,Netherlands,+051:+004,0.21818181818181817,0.21818181818181817,0.0,13,0
35541,0,Netherlands,+051:+004,0.2222222222222222,0.2222222222222222,0.0,21,0
35559,0,Denmark,+055:+009,0.3,0.3,0.0,12,0
35659,0,Netherlands,+051:+004,0.17391304347826086,0.17391304347826086,0.0,11,0
36058,0,Netherlands,+051:+004,0.21052631578947367,0.21052631578947367,0.0,17,0
36569,0,Denmark,+055:+009,0.4,0.4,0.0,15,0
36618,0,Czech Republic,+049:+016,0.37209302325581395,0.37209302325581395,0.0,40,2
36928,0,Denmark,+056:+010,0.12244897959183673,0.12244897959183673,0.0,24,0
37235,0,Denmark,+056:+010,0.19047619047619047,0.19047619047619047,0.0,18,0
37823,0,Germany,+052:+007,0.15384615384615385,0.15384615384615385,0.0,15,0
38161,0,Serbia,+045:+019,0.28205128205128205,0.28205128205128205,0.0,38,1
38241,0,Denmark,+055:+009,0.4864864864864865,0.4864864864864865,0.0,16,0
38429,0,Czech Republic,+049:+016,0.0,0.0,0.0,31,1
38642,0,Denmark,+056:+010,0.4864864864864865,0.4864864864864865,0.0,18,0
38700,0,Denmark,+055:+009,0.38095238095238093,0.38095238095238093,0.0,14,0
38733,0,Denmark,+055:+009,0.4117647058823529,0.4117647058823529,0.0,19,0
38808,0,Denmark,+056:+010,0.3793103448275862,0.3793103448275862,0.0,28,1
38847,0,Denmark,+057:+011,0.2962962962962963,0.2962962962962963,0.0,8,0
39042,0,Italy,+038:+015,0.35,0.35,0.0,14,0
39171,0,Netherlands,+051:+004,0.0,0.0,0.0,13,1
39470,0,Denmark,+055:+009,0.6,0.6,0.0,13,0
39655,0,Denmark,+055:+009,0.3,0.3,0.0,10,0
40321,0,France,+043:+007,0.10714285714285714,0.10714285714285714,0.0,31,2
40381,0,Italy,+045:+011,0.19444444444444445,0.2222222222222222,0.027777777777777762,36,2
40924,0,France,+044:+004,0.5,0.5,0.0,15,0
40939,0,Czech Republic,+049:+016,0.27906976744186046,0.27906976744186046,0.0,25,0
40948,0,Denmark,+055:+009,0.7058823529411765,0.7058823529411765,0.0,9,0
41023,0,Denmark,+056:+010,0.07407407407407407,0.07407407407407407,0.0,22,2
41158,0,Netherlands,+051:+004,0.1,0.1,0.0,16,0
41304,0,Denmark,+056:+010,0.27586206896551724,0.27586206896551724,0.0,16,0
41353,0,Denmark,+056:+010,0.6153846153846154,0.6153846153846154,0.0,25,0
41373,0,Denmark,+055:+009,0.36363636363636365,0.36363636363636365,0.0,18,0
41790,0,France,+045:+000,0.5,0.5,0.0,21,0
41833,0,Netherlands,+051:+004,0.36363636363636365,0.36363636363636365,0.0,16,0
41869,0,Denmark,+055:+009,0.48,0.48,0.0,18,0
41951,0,Denmark,+056:+010,0.6382978723404256,0.6382978723404256,0.0,29,0
42234,0,Denmark,+055:+009,0.23529411764705882,0.23529411764705882,0.0,13,0
42616,0,Netherlands,+051:+004,0.36363636363636365,0.36363636363636365,0.0,15,0
42621,0,Denmark,+056:+010,0.3902439024390244,0.3902439024390244,0.0,18,0
42788,0,Denmark,+055:+009,0.4666666666666667,0.4666666666666667,0.0,18,0
43488,0,France,+043:+007,0.1111111111111111,0.16666666666666666,0.05555555555555555,25,1
45034,0,Denmark,+055:+009,0.3888888888888889,0.3888888888888889,0.0,20,0
45120,0,France,+045:+000,0.5714285714285714,0.5714285714285714,0.0,14,0
45208,0,Denmark,+055:+009,0.38095238095238093,0.38095238095238093,0.0,19,0
45710,0,Denmark,+055:+009,0.55,0.55,0.0,17,0
45711,0,Denmark,+056:+010,0.55,0.55,0.0,15,0
45879,0,Denmark,+056:+010,0.1935483870967742,0.1935483870967742,0.0,17,0
46148,0,France,+050:+001,0.25806451612903225,0.25806451612903225,0.0,16,0
46216,0,Denmark,+055:+009,0.2702702702702703,0.2702702702702703,0.0,14,0
46681,0,Denmark,+055:+009,0.5142857142857142,0.5142857142857142,0.0,16,0
47601,0,Czech Republic,+049:+016,0.4,0.4,0.0,35,2
47967,0,Denmark,+055:+009,0.5555555555555556,0.5555555555555556,0.0,20,0
48058,0,Belgium,+051:+004,0.37209302325581395,0.37209302325581395,0.0,12,0
48076,0,Denmark,+056:+010,0.32558139534883723,0.32558139534883723,0.0,32,1
48115,0,Denmark,+055:+009,0.41379310344827586,0.41379310344827586,0.0,13,0
48155,0,Spain,+042:-003,0.2692307692307692,0.2692307692307692,0.0,14,0
48333,0,Denmark,+056:+010,0.4864864864864865,0.4864864864864865,0.0,17,0
48615,0,France,+044:+004,0.11764705882352941,0.11764705882352941,0.0,24,1
48762,0,Denmark,+055:+009,0.3684210526315789,0.3684210526315789,0.0,16,0
48764,0,Denmark,+055:+009,0.5,0.5,0.0,9,0
49012,0,Netherlands,+051:+004,0.06060606060606061,0.06060606060606061,0.0,12,0
49084,0,Denmark,+055:+009,0.11764705882352941,0.11764705882352941,0.0,21,0
49500,0,Denmark,+055:+009,0.25,0.25,0.0,18,0
49713,0,Denmark,+055:+009,0.43902439024390244,0.43902439024390244,0.0,20,0
49889,0,Netherlands,+051:+004,0.5925925925925926,0.5925925925925926,0.0,16,0
50523,0,Denmark,+056:+010,0.2926829268292683,0.2926829268292683,0.0,18,0
51131,0,Denmark,+056:+010,0.5882352941176471,0.5882352941176471,0.0,17,0
51324,0,Netherlands,+051:+004,0.0,0.0,0.0,10,0
51820,0,Denmark,+056:+010,0.4,0.4,0.0,26,0
51830,0,Netherlands,+051:+004,0.0,0.0,0.0,16,0
52287,0,Denmark,+055:+009,0.17391304347826086,0.17391304347826086,0.0,18,0
52388,0,Denmark,+055:+009,0.4117647058823529,0.4117647058823529,0.0,18,0
52653,0,Netherlands,+051:+004,0.23529411764705882,0.23529411764705882,0.0,9,0
52695,0,Netherlands,+051:+004,0.0,0.0,0.0,12,1
52739,0,Denmark,+055:+009,0.34285714285714286,0.34285714285714286,0.0,12,0
52774,0,Denmark,+056:+010,0.3448275862068966,0.3448275862068966,0.0,20,1
52924,0,Denmark,+055:+009,0.5,0.5,0.0,13,0
52993,0,Italy,+046:+011,0.35294117647058826,0.35294117647058826,0.0,27,0
53282,0,Belgium,+051:+004,0.15384615384615385,0.15384615384615385,0.0,25,2
53562,0,Netherlands,+051:+004,0.6428571428571429,0.6428571428571429,0.0,16,0
53913,0,France,+045:+000,0.6511627906976745,0.6511627906976745,0.0,17,0
54266,0,Netherlands,+051:+004,0.23529411764705882,0.23529411764705882,0.0,8,0
54314,0,France,+045:+004,0.4375,0.4375,0.0,24,0
54570,0,Denmark,+055:+009,0.5714285714285714,0.5714285714285714,0.0,17,0
54605,0,Netherlands,+051:+004,0.5882352941176471,0.5882352941176471,0.0,9,0
54666,0,Netherlands,+051:+004,0.3333333333333333,0.3333333333333333,0.0,10,0
54884,0,Netherlands,+053:+004,0.0,0.0,0.0,10,0
55182,0,Netherlands,+051:+004,0.20689655172413793,0.20689655172413793,0.0,11,0
55506,0,Belgium,+051:+004,0.43478260869565216,0.43478260869565216,0.0,16,0
55699,0,Netherlands,+051:+004,0.42857142857142855,0.42857142857142855,0.0,23,0
56534,0,France,+048:+002,0.47058823529411764,0.47058823529411764,0.0,13,0
56540,0,Netherlands,+051:+004,0.0,0.08,0.08,17,1
57579,0,Germany,+052:+007,0.5333333333333333,0.5333333333333333,0.0,8,0
57658,0,France,+045:+004,0.5777777777777777,0.5777777777777777,0.0,21,0
58027,0,Denmark,+055:+009,0.55,0.55,0.0,20,0
58132,0,Denmark,+055:+009,0.4827586206896552,0.4827586206896552,0.0,15,0
58312,0,France,+043:+007,0.13333333333333333,0.13333333333333333,0.0,32,1
58599,0,Denmark,+055:+009,0.32432432432432434,0.32432432432432434,0.0,26,0
58614,0,Denmark,+055:+009,0.16666666666666666,0.16666666666666666,0.0,21,0
59147,0,Denmark,+055:+009,0.38461538461538464,0.38461538461538464,0.0,21,0
59593,0,Denmark,+055:+009,0.1702127659574468,0.1702127659574468,0.0,18,0
59669,0,Netherlands,+051:+004,0.26666666666666666,0.26666666666666666,0.0,8,0
59811,0,Denmark,+055:+009,0.1951219512195122,0.1951219512195122,0.0,16,0
59815,0,Denmark,+056:+010,0.3,0.3,0.0,13,0
60116,0,Denmark,+056:+010,0.36363636363636365,0.36363636363636365,0.0,24,0
60394,0,Netherlands,+051:+004,0.5384615384615384,0.5384615384615384,0.0,15,0
60942,0,Denmark,+055:+009,0.2857142857142857,0.2857142857142857,0.0,20,0
60996,0,France,+043:+007,0.15789473684210525,0.15789473684210525,0.0,27,2
61250,0,Denmark,+055:+009,0.6666666666666666,0.6666666666666666,0.0,12,0
61660,0,Denmark,+055:+009,0.45161290322580644,0.45161290322580644,0.0,19,0
62549,0,France,+044:+004,0.29411764705882354,0.29411764705882354,0.0,23,0
62705,0,Denmark,+055:+009,0.5294117647058824,0.5294117647058824,0.0,15,0
62842,0,Denmark,+055:+009,0.45714285714285713,0.45714285714285713,0.0,18,0
63641,0,Italy,+046:+010,0.20588235294117646,0.20588235294117646,0.0,32,1
63891,0,Netherlands,+051:+004,0.2608695652173913,0.2608695652173913,0.0,12,0
64346,0,France,+045:+000,0.41025641025641024,0.41025641025641024,0.0,15,0
64592,0,Denmark,+056:+010,0.4375,0.4375,0.0,16,0
64770,0,Denmark,+057:+011,0.4,0.4,0.0,8,0
65021,0,Netherlands,+051:+004,0.25,0.25,0.0,11,0
65036,0,Netherlands,+051:+004,0.0,0.0,0.0,10,1
65180,0,Denmark,+055:+009,0.16666666666666666,0.16666666666666666,0.0,16,0
65656,0,France,+044:+003,0.18181818181818182,0.18181818181818182,0.0,29,2
65864,0,Belgium,+051:+004,0.4,0.4,0.0,19,0
65888,0,Denmark,+055:+009,0.2222222222222222,0.2222222222222222,0.0,19,0
66107,0,France,+047:+000,0.6,0.6,0.0,14,0
66330,0,Denmark,+056:+010,0.2702702702702703,0.2702702702702703,0.0,28,0
66491,0,Denmark,+055:+009,0.45,0.45,0.0,23,0
66742,0,Denmark,+055:+009,0.6153846153846154,0.6153846153846154,0.0,20,0
66884,0,Denmark,+055:+009,0.4444444444444444,0.4444444444444444,0.0,15,0
66992,0,Netherlands,+051:+004,0.21052631578947367,0.21052631578947367,0.0,15,0
67012,0,Denmark,+055:+009,0.4,0.4,0.0,18,0
67150,0,Denmark,+055:+009,0.46153846153846156,0.46153846153846156,0.0,19,0
67229,0,Denmark,+056:+010,0.35294117647058826,0.35294117647058826,0.0,24,0
67813,0,France,+045:+004,0.4,0.4,0.0,21,0
67882,0,Spain,+042:-003,0.2641509433962264,0.2641509433962264,0.0,18,0
67996,0,Denmark,+055:+009,0.41379310344827586,0.41379310344827586,0.0,18,0
68069,0,Denmark,+055:+009,0.38095238095238093,0.38095238095238093,0.0,22,0
68499,0,Netherlands,+051:+004,0.3,0.3,0.0,10,1
68730,0,Denmark,+056:+010,0.4583333333333333,0.4583333333333333,0.0,19,0
68787,0,Denmark,+055:+009,0.07692307692307693,0.07692307692307693,0.0,16,0
68911,0,Denmark,+055:+009,0.4,0.4,0.0,13,0
69026,0,Italy,+046:+011,0.20689655172413793,0.2413793103448276,0.03448275862068967,33,2
69604,0,Netherlands,+051:+004,0.1111111111111111,0.2222222222222222,0.1111111111111111,12,2
69822,0,Denmark,+055:+009,0.4166666666666667,0.4166666666666667,0.0,20,0
69877,0,Denmark,+055:+009,0.358974358974359,0.358974358974359,0.0,16,0
70174,0,Denmark,+055:+009,0.6857142857142857,0.6857142857142857,0.0,17,0
71095,0,Netherlands,+051:+004,0.2857142857142857,0.2857142857142857,0.0,15,0
71119,0,France,+048:+004,0.5217391304347826,0.5217391304347826,0.0,18,0
71384,0,Denmark,+055:+009,0.4375,0.4375,0.0,17,0
72266,0,Denmark,+055:+009,0.35294117647058826,0.35294117647058826,0.0,20,0
72448,0,Denmark,+056:+010,0.5365853658536586,0.5365853658536586,0.0,19,0
72522,0,Netherlands,+051:+004,0.16326530612244897,0.16326530612244897,0.0,15,1
73182,0,Denmark,+055:+009,0.6363636363636364,0.6363636363636364,0.0,11,0
74443,0,France,+048:+002,0.46153846153846156,0.46153846153846156,0.0,12,0
74632,0,France,+044:+003,0.17647058823529413,0.17647058823529413,0.0,18,0
74668,0,Denmark,+055:+009,0.5333333333333333,0.5333333333333333,0.0,21,0
74879,0,Denmark,+055:+009,0.4,0.4,0.0,13,0
75043,0,Denmark,+055:+009,0.37209302325581395,0.37209302325581395,0.0,21,0
75162,0,Denmark,+056:+010,0.2222222222222222,0.2222222222222222,0.0,15,0
75224,0,Denmark,+055:+009,0.2564102564102564,0.2564102564102564,0.0,18,1
75517,0,Denmark,+056:+010,0.36363636363636365,0.36363636363636365,0.0,21,0
75523,0,France,+050:+001,0.5454545454545454,0.5454545454545454,0.0,13,0
76012,0,Denmark,+055:+009,0.35,0.35,0.0,20,0
76706,0,Denmark,+056:+010,0.42424242424242425,0.42424242424242425,0.0,17,0
76791,0,Netherlands,+051:+004,0.0,0.0,0.0,8,0
77657,0,Denmark,+055:+009,0.5625,0.5625,0.0,14,0
77707,0,Denmark,+055:+009,0.45714285714285713,0.45714285714285713,0.0,14,0
77808,0,Denmark,+055:+009,0.4666666666666667,0.4666666666666667,0.0,16,0
77840,0,Denmark,+055:+009,0.5,0.5,0.0,14,0
78492,0,Denmark,+055:+009,0.3684210526315789,0.3684210526315789,0.0,26,0
79131,0,Denmark,+056:+010,0.43478260869565216,0.43478260869565216,0.0,13,0
79440,0,Denmark,+056:+010,0.43478260869565216,0.43478260869565216,0.0,13,0
80606,0,Netherlands,+051:+004,0.4,0.4,0.0,18,0
80777,0,France,+044:+004,0.0625,0.0625,0.0,23,0
81098,0,Denmark,+055:+009,0.4,0.4,0.0,17,0
81412,0,Denmark,+057:+011,0.42105263157894735,0.42105263157894735,0.0,12,0
81555,0,France,+044:+004,0.27586206896551724,0.27586206896551724,0.0,23,1
81595,0,Netherlands,+051:+004,0.1276595744680851,0.1276595744680851,0.0,13,1
82055,0,Denmark,+056:+010,0.6451612903225806,0.6451612903225806,0.0,16,0
82083,0,France,+045:+004,0.3870967741935484,0.3870967741935484,0.0,23,0
82205,0,Italy,+046:+011,0.13333333333333333,0.13333333333333333,0.0,25,1
82727,0,Denmark,+056:+010,0.0625,0.0625,0.0,20,0
82965,0,Denmark,+056:+010,0.4,0.4,0.0,13,0
83038,0,Denmark,+056:+010,0.5365853658536586,0.5365853658536586,0.0,22,0
83446,0,Netherlands,+051:+004,0.13793103448275862,0.13793103448275862,0.0,21,1
83580,0,Denmark,+056:+010,0.5128205128205128,0.5128205128205128,0.0,23,0
84033,0,Denmark,+055:+009,0.21052631578947367,0.21052631578947367,0.0,17,0
84392,0,Denmark,+055:+009,0.32432432432432434,0.32432432432432434,0.0,17,0
84485,0,Denmark,+055:+009,0.4117647058823529,0.4117647058823529,0.0,16,0
84865,0,Netherlands,+051:+004,0.3157894736842105,0.3157894736842105,0.0,14,0
85546,0,France,+044:+003,0.05714285714285714,0.05714285714285714,0.0,18,0
86288,0,Denmark,+056:+010,0.42857142857142855,0.42857142857142855,0.0,17,0
86463,0,Netherlands,+051:+004,0.0,0.0,0.0,16,1
86780,0,France,+045:+000,0.5,0.5,0.0,22,0
86846,0,France,+045:+000,0.75,0.75,0.0,14,0
87502,0,Czech Republic,+049:+016,0.1702127659574468,0.1702127659574468,0.0,28,1
87538,0,France,+047:+004,0.5283018867924528,0.5283018867924528,0.0,19,0
87687,0,Denmark,+056:+010,0.29411764705882354,0.29411764705882354,0.0,25,0
88455,0,Denmark,+056:+010,0.27906976744186046,0.27906976744186046,0.0,19,0
88553,0,Netherlands,+051:+004,0.17647058823529413,0.23529411764705882,0.05882352941176469,18,1
89065,0,France,+048:-001,0.7,0.7,0.0,9,0
89168,0,France,+044:+004,0.043478260869565216,0.043478260869565216,0.0,18,0
89666,0,Denmark,+056:+010,0.2,0.15,-0.05000000000000002,28,2
89788,0,Netherlands,+051:+004,0.1111111111111111,0.1111111111111111,0.0,16,0
89793,0,Denmark,+055:+009,0.3076923076923077,0.3076923076923077,0.0,19,0
90210,0,France,+043:+007,0.05,0.05,0.0,26,2
90321,0,Netherlands,+053:+004,0.0,0.0,0.0,8,0
91367,0,Denmark,+055:+009,0.42857142857142855,0.42857142857142855,0.0,17,0
91375,0,France,+044:+004,0.21428571428571427,0.21428571428571427,0.0,35,2
91391,0,Denmark,+055:+009,0.42857142857142855,0.42857142857142855,0.0,9,0
91976,0,Denmark,+055:+009,0.4090909090909091,0.4090909090909091,0.0,20,0
92047,0,Denmark,+055:+009,0.5161290322580645,0.5161290322580645,0.0,16,0
92654,0,France,+048:+002,0.32,0.32,0.0,15,0
93237,0,Denmark,+055:+009,0.35714285714285715,0.35714285714285715,0.0,29,0
93361,0,Netherlands,+051:+004,0.11764705882352941,0.11764705882352941,0.0,11,0
93429,0,France,+044:+003,0.5660377358490566,0.5283018867924528,-0.037735849056603765,22,1
94031,0,Denmark,+055:+009,0.4,0.4,0.0,14,0
94270,0,Denmark,+055:+009,0.3684210526315789,0.3684210526315789,0.0,20,0
95171,0,Denmark,+055:+009,0.2608695652173913,0.2608695652173913,0.0,10,0
95304,0,France,+044:+004,0.13333333333333333,0.13333333333333333,0.0,24,1
